Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Edgeworth Dpt Police Dept,7,5,0.7142857142857143,71.42857142857143,Allegheny,2015 Q4
Elizabeth Boro Police Dept,22,16,0.7272727272727273,72.72727272727273,Allegheny,2015 Q4
Elizabeth Township Police Dept,28,21,0.75,75,Allegheny,2015 Q4
Etna Police Dept,27,25,0.9259259259259259,92.5925925925926,Allegheny,2015 Q4
Fawn Township Police Dept,5,5,1,100,Allegheny,2015 Q4
Findlay Township Police Dept,4,4,1,100,Allegheny,2015 Q4
Forest Hills Police Dept,24,23,0.9583333333333334,95.83333333333334,Allegheny,2015 Q4
Forward Township Police Dept,4,2,0.5,50,Allegheny,2015 Q4
Fox Chapel Borough Police Dept,3,2,0.6666666666666666,66.66666666666666,Allegheny,2015 Q4
Franklin Park Police Dept,33,29,0.8787878787878788,87.87878787878788,Allegheny,2015 Q4
Frazer Township Pd Police Dept,121,114,0.9421487603305785,94.21487603305785,Allegheny,2015 Q4
Glassport Police Dept,24,22,0.9166666666666666,91.66666666666666,Allegheny,2015 Q4
"Greene County, Detectives",1,0,0,0,Allegheny,2015 Q4
Greentree Police Dept,21,21,1,100,Allegheny,2015 Q4
Hampton Township Police Dept,39,38,0.9743589743589743,97.43589743589743,Allegheny,2015 Q4
Harmar Township Police Dept,25,24,0.96,96,Allegheny,2015 Q4
Harrison Township Police Dept,32,31,0.96875,96.875,Allegheny,2015 Q4
Heidelberg Boro Police Dept,15,14,0.9333333333333333,93.33333333333333,Allegheny,2015 Q4
Homestead Police Dept,60,54,0.9,90,Allegheny,2015 Q4
Indiana Township Police Dept,7,7,1,100,Allegheny,2015 Q4
Ingram Borough Police Dept,11,11,1,100,Allegheny,2015 Q4
Jefferson Hills Police Dept,30,29,0.9666666666666667,96.66666666666667,Allegheny,2015 Q4
Kennedy Township Police Dept,15,14,0.9333333333333333,93.33333333333333,Allegheny,2015 Q4
Leet Township Police Dept,1,1,1,100,Allegheny,2015 Q4
Leetsdale Police Dept,5,4,0.8,80,Allegheny,2015 Q4
Liberty Boro Police Dept,6,6,1,100,Allegheny,2015 Q4
Lincoln Boro Police Dept,4,3,0.75,75,Allegheny,2015 Q4
Mccandless Police Dept,39,37,0.9487179487179487,94.87179487179486,Allegheny,2015 Q4
McDonald Boro Police Dept,2,2,1,100,Allegheny,2015 Q4
Mckees Rocks Police Dept,90,89,0.9888888888888889,98.88888888888889,Allegheny,2015 Q4
Mckeesport Police Dept,164,156,0.9512195121951219,95.1219512195122,Allegheny,2015 Q4
Millvale Police Dept,14,13,0.9285714285714286,92.85714285714286,Allegheny,2015 Q4
Monroeville Police Dept,149,139,0.9328859060402684,93.28859060402685,Allegheny,2015 Q4
Moon Township Police Dept,94,85,0.9042553191489362,90.42553191489363,Allegheny,2015 Q4
Mt Lebanon Police Dept,59,56,0.9491525423728814,94.91525423728814,Allegheny,2015 Q4
Mt Oliver Boro Police Dept,91,79,0.8681318681318682,86.81318681318682,Allegheny,2015 Q4
Munhall Police Dept,42,39,0.9285714285714286,92.85714285714286,Allegheny,2015 Q4
N Braddock Boro Police Dept,12,12,1,100,Allegheny,2015 Q4
N Fayette Township Police Dept,23,22,0.9565217391304348,95.65217391304348,Allegheny,2015 Q4
North Versailles Police Dept,115,109,0.9478260869565217,94.78260869565217,Allegheny,2015 Q4
Northern Regl Pd Police Dept,33,32,0.9696969696969697,96.96969696969697,Allegheny,2015 Q4
O'hara Township Police Dept,10,9,0.9,90,Allegheny,2015 Q4
Oakdale Police Dept,1,1,1,100,Allegheny,2015 Q4
Oakmont Boro Police Dept,2,2,1,100,Allegheny,2015 Q4
Ohio Township Police Dept,46,44,0.9565217391304348,95.65217391304348,Allegheny,2015 Q4
Penn Hills Police Dept,120,108,0.9,90,Allegheny,2015 Q4
Penn State Greater Allegheny Campus,1,1,1,100,Allegheny,2015 Q4
Pitcairn Police Dept,19,16,0.8421052631578947,84.21052631578947,Allegheny,2015 Q4
Pittsburgh Police Dept,1778,1627,0.9150731158605174,91.50731158605174,Allegheny,2015 Q4
Pittsburgh School Police Dept,4,4,1,100,Allegheny,2015 Q4
Pleasant Hills Police Dept,30,17,0.5666666666666667,56.666666666666664,Allegheny,2015 Q4
Plum Boro Police Dept,35,35,1,100,Allegheny,2015 Q4
Point Park University Police Dept,2,2,1,100,Allegheny,2015 Q4
Port Authority Police Dept,76,69,0.9078947368421053,90.78947368421053,Allegheny,2015 Q4
Port Vue Police Dept,11,10,0.9090909090909091,90.9090909090909,Allegheny,2015 Q4
Rankin Boro Police Dept,15,14,0.9333333333333333,93.33333333333333,Allegheny,2015 Q4
Reserve Township Police Dept,4,4,1,100,Allegheny,2015 Q4
Robert Morris Police Dept,,,,,,
Robinson Township Police Dept,108,103,0.9537037037037037,95.37037037037037,Allegheny,2015 Q4
Ross Township Police Dept,100,89,0.89,89,Allegheny,2015 Q4
S Fayette Township Police Dept,9,9,1,100,Allegheny,2015 Q4
Scott Township Police Dept,41,40,0.975609756097561,97.5609756097561,Allegheny,2015 Q4
Sewickley Boro Police Dept,24,22,0.9166666666666666,91.66666666666666,Allegheny,2015 Q4
Sewickley Hgts Police Dept,,,,,,
Shaler Police Dept,33,31,0.9393939393939394,93.93939393939394,Allegheny,2015 Q4
Sharpsburg Boro Police Dept,21,21,1,100,Allegheny,2015 Q4
South Park Tn Police Dept,20,17,0.85,85,Allegheny,2015 Q4
Springdale Boro Police Dept,8,5,0.625,62.5,Allegheny,2015 Q4
Springdale Township Police Dept,10,9,0.9,90,Allegheny,2015 Q4
Stowe Township Police Dept,78,77,0.9871794871794872,98.71794871794873,Allegheny,2015 Q4
Swissvale Police Dept,47,42,0.8936170212765957,89.36170212765957,Allegheny,2015 Q4
Tarentum Boro Police Dept,11,9,0.8181818181818182,81.81818181818183,Allegheny,2015 Q4
Trafford Boro Police Dept,1,1,1,100,Allegheny,2015 Q4
Turtle Creek Police Dept,33,31,0.9393939393939394,93.93939393939394,Allegheny,2015 Q4
Univ Of Pittsburgh Police Dept,32,30,0.9375,93.75,Allegheny,2015 Q4
Upper St Clair Police Dept,22,21,0.9545454545454546,95.45454545454545,Allegheny,2015 Q4
Verona Boro Police Dept,25,23,0.92,92,Allegheny,2015 Q4
Versailles Boro Police Dept,7,4,0.5714285714285714,57.14285714285714,Allegheny,2015 Q4
West Deer Township Police Dept,11,11,1,100,Allegheny,2015 Q4
West Homestead Police Dept,11,9,0.8181818181818182,81.81818181818183,Allegheny,2015 Q4
West Mifflin Police Dept,116,96,0.8275862068965517,82.75862068965517,Allegheny,2015 Q4
West View Boro Police Dept,20,20,1,100,Allegheny,2015 Q4
Whitaker Police Dept,2,2,1,100,Allegheny,2015 Q4
White Oak Boro Police Dept,22,21,0.9545454545454546,95.45454545454545,Allegheny,2015 Q4
Whitehall Boro Police Dept,35,31,0.8857142857142857,88.57142857142857,Allegheny,2015 Q4
Wilkins Township Police Dept,15,14,0.9333333333333333,93.33333333333333,Allegheny,2015 Q4
Wilkinsburg Police Dept,96,86,0.8958333333333334,89.58333333333334,Allegheny,2015 Q4
